method,log_loss,ci_lo,ci_hi,brier,roc_auc,ece,mean_excess_vs_oracle
han_arw,0.39604855415288276,0.367761638232883,0.4392465744163848,0.12654851082327387,0.8661898398823089,0.03216883353555598,0.028786097133611816
m5b_smooth0.3,0.4032535826520857,0.37417551651268105,0.44525896921586966,0.12856822164636417,0.8640912119514353,0.046900483680562745,0.03599112563281485
m5b_smooth0,0.4061617738924726,0.37136271054280573,0.4562264105591644,0.12978367206553543,0.8602007610116905,0.03923952662410062,0.03889931687320173
rolling_7,0.40634249019504637,0.368059744032114,0.45891774521470513,0.1299613833004198,0.8575349895048978,0.04054369302558508,0.03908003317577542
validation_selected(h=rolling_7),0.40634249019504637,0.368059744032114,0.45891774521470513,0.1299613833004198,0.8575349895048978,0.04054369302558508,0.03908003317577542
m5b_smooth0.001,0.4112880551287055,0.37779720703970304,0.45796451566732416,0.13151179156404047,0.8577715150003431,0.04245825188528538,0.04402559810943459
adamoe,0.41325593077229966,0.39329550364327365,0.4406600696317553,0.1319136686739832,0.8613376264696935,0.05872690926606989,0.045993473753028764
uniform5,0.41603024576559927,0.39636255481891336,0.4425137228352274,0.13291085371346242,0.8595678780647749,0.060049620166646875,0.04876778874632824
m5b_smooth0.1,0.41707015886459403,0.3868538886519645,0.4607236583120393,0.133905285515309,0.8521915741492608,0.03863137935096984,0.049807701845323064
m1_global_mix,0.42629815308392477,0.4036839142440802,0.4604104708845832,0.13774952746350166,0.8445374918691573,0.03388642858305079,0.05903569606465378
ensemble3,0.43066350159982847,0.4000949393494783,0.4714948363902531,0.13908468933060805,0.8329485014030361,0.03619373366337464,0.06340104458055755
m5b_smooth0.01,0.435806483574274,0.40370138277140116,0.47881601922704053,0.14061972513122054,0.8362256195347855,0.043879994817579426,0.06854402655500301
rolling_14,0.43625237673949996,0.3903204754640175,0.4927778023129058,0.1399813409659942,0.832970192649336,0.061812320654257714,0.0689899197202291
rolling_3,0.43889921368596274,0.407781802319342,0.48723792215261896,0.1402961893257224,0.8438426025560509,0.04651053654591413,0.07163675666669181
m2_context_gate,0.4863843376586209,0.4652540623237851,0.5175267873634004,0.1593901673779096,0.7880966215632743,0.043871691314895836,0.11912188063935
diff_forgetting,0.4930720216685452,0.4793703878911218,0.509566438144554,0.16040661145990295,0.8398786622051609,0.1367200456851355,0.1258095646492743
decay_hl7,0.4968560594810199,0.4827582963455092,0.513830535389788,0.16200645585002674,0.8268464844980729,0.1300695810863012,0.12959360246174906
decay_hl3,0.5158198274104124,0.5079032211221802,0.5256752946172659,0.16922473128347823,0.8532185284033905,0.16456580959126138,0.14855737039114159
expanding,0.539867572269845,0.5205928392262364,0.5606859564317583,0.18053617318940682,0.7179679001809334,0.04904380428830856,0.17260511525057418
decay_hl1,0.5697562156966084,0.5650019623503985,0.5749429147128425,0.19146115591208768,0.8267090883232608,0.17380481078316729,0.2024937586773375
rolling_1,0.6749850471833164,0.646212031155439,0.723308073007182,0.19410338128899815,0.7598012644855188,0.1402627670785445,0.3077225901640456
